x,y
0.3289977133834583,-0.5932406439576425
0.5866977133834581,-0.8509406439576424
0.8443977133834579,-1.1086406439576422
1.1020977133834577,-1.366340643957642
1.3597977133834576,-1.366340643957642
1.6174977133834574,-1.366340643957642
1.8751977133834572,-1.366340643957642
2.132897713383457,-1.6240406439576418
2.390597713383457,-1.6240406439576418
2.6482977133834567,-1.6240406439576418
2.9059977133834565,-1.8817406439576416
3.1636977133834563,-1.8817406439576416
3.421397713383456,-1.8817406439576416
3.679097713383456,-1.8817406439576416
3.9367977133834557,-2.1394406439576414
4.194497713383456,-2.1394406439576414
4.452197713383455,-2.1394406439576414
4.709897713383455,-2.3971406439576413
4.967597713383455,-2.3971406439576413
5.225297713383455,-2.3971406439576413
5.482997713383455,-2.654840643957641
5.7406977133834545,-2.654840643957641
5.998397713383454,-2.654840643957641
6.256097713383454,-2.654840643957641
6.513797713383454,-2.9125406439576444
6.771497713383461,-2.9125406439576444
7.029197713383461,-2.9125406439576444
7.2868977133834605,-3.1702406439576443
7.54459771338346,-3.1702406439576443
7.80229771338346,-3.1702406439576443
8.05999771338346,-3.1702406439576443
8.31769771338346,-3.427940643957644
8.57539771338346,-3.427940643957644
8.83309771338346,-3.427940643957644
9.09079771338346,-3.685640643957644
9.348497713383459,-3.685640643957644
9.606197713383459,-3.685640643957644
9.863897713383459,-3.685640643957644
10.121597713383458,-3.9433406439576437
10.379297713383458,-3.9433406439576437
10.636997713383458,-3.9433406439576437
10.894697713383458,-4.2010406439576435
11.152397713383458,-4.2010406439576435
11.410097713383458,-4.2010406439576435
11.667797713383457,-4.458740643957643
11.925497713383457,-4.458740643957643
12.183197713383457,-4.458740643957643
12.440897713383457,-4.458740643957643
12.698597713383457,-4.716440643957643
12.956297713383456,-4.716440643957643
13.213997713383456,-4.716440643957643
13.471697713383456,-4.974140643957643
13.729397713383456,-4.974140643957643
13.987097713383456,-4.974140643957643
14.244797713383456,-4.974140643957643
14.502497713383455,-5.231840643957643
14.760197713383455,-5.231840643957643
15.017897713383455,-5.231840643957643
15.275597713383455,-5.489540643957643
15.533297713383455,-5.489540643957643
15.790997713383454,-5.489540643957643
16.048697713383454,-5.489540643957643
16.306397713383454,-5.7472406439576424
16.564097713383454,-5.7472406439576424
16.821797713383454,-5.7472406439576424
17.079497713383454,-6.004940643957642
17.337197713383453,-6.004940643957642
17.594897713383453,-6.004940643957642
17.852597713383453,-6.004940643957642
18.110297713383453,-6.004940643957642
18.367997713383453,-6.004940643957642
18.625697713383452,-6.004940643957642
18.883397713383452,-6.004940643957642
19.141097713383452,-6.004940643957642
19.398797713383466,-6.004940643957642
19.656497713383466,-6.004940643957642
19.914197713383466,-6.004940643957642
20.171897713383466,-6.004940643957642
20.429597713383465,-6.004940643957642
20.687297713383465,-6.004940643957642
20.944997713383465,-6.004940643957642
21.202697713383465,-6.004940643957642
21.460397713383465,-6.004940643957642
21.718097713383465,-6.004940643957642
21.975797713383464,-6.004940643957642
22.233497713383464,-6.004940643957642
22.491197713383464,-6.004940643957642
22.748897713383464,-6.004940643957642
23.006597713383464,-6.004940643957642
23.264297713383463,-5.7472406439576424
23.521997713383463,-5.7472406439576424
23.779697713383463,-5.489540643957643
24.037397713383463,-5.231840643957643
24.295097713383463,-4.974140643957643
24.295097713383463,-4.716440643957643
24.295097713383463,-4.458740643957643
24.295097713383463,-4.2010406439576435
24.295097713383463,-3.9433406439576437
24.295097713383463,-3.685640643957644
24.295097713383463,-3.427940643957644
24.295097713383463,-3.1702406439576443
24.295097713383463,-2.9125406439576444
24.295097713383463,-2.654840643957641
24.037397713383463,-2.3971406439576413
24.037397713383463,-2.1394406439576414
24.037397713383463,-1.8817406439576416
23.779697713383463,-1.6240406439576418
23.779697713383463,-1.366340643957642
23.779697713383463,-1.1086406439576422
23.521997713383463,-0.8509406439576424
23.521997713383463,-0.5932406439576425
23.521997713383463,-0.3355406439576427
23.264297713383463,-0.0778406439576429
23.264297713383463,0.17985935604235692
23.264297713383463,0.43755935604235674
23.006597713383464,0.6952593560423566
23.006597713383464,0.9529593560423564
23.006597713383464,1.2106593560423562
22.748897713383464,1.468359356042356
22.748897713383464,1.7260593560423558
22.748897713383464,1.9837593560423556
22.491197713383464,2.2414593560423555
22.491197713383464,2.4991593560423553
22.233497713383464,2.756859356042355
22.233497713383464,3.014559356042355
22.233497713383464,3.2722593560423547
21.975797713383464,3.5299593560423546
21.975797713383464,3.7876593560423615
21.975797713383464,4.045359356042361
21.718097713383465,4.303059356042361
21.718097713383465,4.560759356042361
21.718097713383465,4.818459356042361
21.460397713383465,5.076159356042361
21.460397713383465,5.33385935604236
21.460397713383465,5.59155935604236
21.202697713383465,5.84925935604236
21.202697713383465,6.10695935604236
21.202697713383465,6.36465935604236
20.944997713383465,6.6223593560423595
20.944997713383465,6.880059356042359
20.687297713383465,7.137759356042359
20.687297713383465,7.395459356042359
20.429597713383465,7.653159356042359
20.429597713383465,7.910859356042359
20.171897713383466,8.168559356042358
19.914197713383466,8.426259356042358
19.656497713383466,8.683959356042358
19.398797713383466,8.941659356042358
19.141097713383452,9.199359356042358
18.883397713383452,9.457059356042357
18.625697713383452,9.714759356042357
18.367997713383453,9.972459356042357
18.110297713383453,9.972459356042357
17.852597713383453,9.972459356042357
17.594897713383453,9.972459356042357
17.337197713383453,9.972459356042357
17.079497713383454,9.972459356042357
16.821797713383454,10.230159356042357
16.564097713383454,10.230159356042357
16.306397713383454,10.230159356042357
16.048697713383454,10.230159356042357
15.790997713383454,10.230159356042357
15.533297713383455,10.230159356042357
15.275597713383455,10.230159356042357
15.017897713383455,10.230159356042357
14.760197713383455,10.487859356042357
14.502497713383455,10.487859356042357
14.244797713383456,10.487859356042357
13.987097713383456,10.487859356042357
13.729397713383456,10.487859356042357
13.471697713383456,10.487859356042357
13.213997713383456,10.487859356042357
12.956297713383456,10.487859356042357
12.698597713383457,10.745559356042357
12.440897713383457,10.745559356042357
12.183197713383457,10.745559356042357
11.925497713383457,10.745559356042357
11.667797713383457,10.745559356042357
11.410097713383458,10.745559356042357
11.152397713383458,10.745559356042357
10.894697713383458,10.745559356042357
10.636997713383458,11.003259356042356
10.379297713383458,11.003259356042356
10.121597713383458,11.003259356042356
9.863897713383459,11.003259356042356
9.606197713383459,11.003259356042356
9.348497713383459,11.003259356042356
9.09079771338346,11.003259356042356
8.83309771338346,11.260959356042356
8.57539771338346,11.260959356042356
8.31769771338346,11.260959356042356
8.05999771338346,11.260959356042356
7.80229771338346,11.260959356042356
7.54459771338346,11.260959356042356
7.2868977133834605,11.260959356042356
7.029197713383461,11.260959356042356
6.771497713383461,11.260959356042356
6.513797713383454,11.518659356042356
6.256097713383454,11.518659356042356
5.998397713383454,11.518659356042356
5.7406977133834545,11.518659356042356
5.482997713383455,11.518659356042356
5.225297713383455,11.518659356042356
4.967597713383455,11.518659356042356
4.709897713383455,11.776359356042363
4.452197713383455,11.776359356042363
4.194497713383456,11.776359356042363
3.9367977133834557,11.776359356042363
3.679097713383456,11.776359356042363
3.421397713383456,11.776359356042363
3.1636977133834563,12.034059356042363
2.9059977133834565,12.034059356042363
2.6482977133834567,12.291759356042363
2.390597713383457,12.549459356042362
2.132897713383457,12.807159356042362
1.8751977133834572,13.064859356042362
1.6174977133834574,13.322559356042362
1.3597977133834576,13.580259356042362
1.1020977133834577,13.837959356042361
0.8443977133834579,14.095659356042361
0.5866977133834581,14.353359356042361
0.3289977133834583,14.611059356042361
0.07129771338345847,14.86875935604236
0.07129771338345847,15.12645935604236
0.07129771338345847,15.38415935604236
-0.18640228661654135,15.64185935604236
-0.18640228661654135,15.89955935604236
-0.44410228661654116,16.15725935604236
-0.44410228661654116,16.41495935604236
-0.44410228661654116,16.67265935604236
-0.701802286616541,16.93035935604236
-0.701802286616541,17.18805935604236
-0.9595022866165408,17.44575935604236
-1.2172022866165406,17.70345935604236
-1.4749022866165475,17.96115935604236
-1.7326022866165474,18.21885935604236
-1.9903022866165472,18.476559356042358
-2.248002286616547,18.734259356042358
-2.505702286616547,18.991959356042358
-2.7634022866165466,19.249659356042358
-3.0211022866165465,19.507359356042357
-3.2788022866165463,19.765059356042357
-3.536502286616546,19.765059356042357
-3.794202286616546,19.765059356042357
-4.051902286616546,19.765059356042357
-4.3096022866165455,20.022759356042357
-4.567302286616545,20.022759356042357
-4.825002286616545,20.022759356042357
-5.082702286616545,20.022759356042357
-5.340402286616545,20.022759356042357
-5.598102286616545,20.280459356042364
-5.8558022866165444,20.280459356042364
-6.113502286616544,20.280459356042364
-6.371202286616544,20.280459356042364
-6.628902286616544,20.280459356042364
-6.886602286616544,20.538159356042364
-7.1443022866165435,20.538159356042364
-7.402002286616543,20.538159356042364
-7.659702286616543,20.538159356042364
-7.917402286616543,20.538159356042364
-8.175102286616543,20.795859356042364
-8.432802286616543,20.795859356042364
-8.690502286616542,20.795859356042364
-8.948202286616542,20.795859356042364
-9.205902286616542,20.795859356042364
-9.463602286616542,21.053559356042364
-9.721302286616542,21.053559356042364
-9.979002286616549,21.053559356042364
-10.236702286616548,21.053559356042364
-10.494402286616548,21.053559356042364
-10.752102286616548,21.311259356042363
-11.009802286616548,21.311259356042363
-11.267502286616548,21.311259356042363
-11.525202286616548,21.311259356042363
-11.782902286616547,21.311259356042363
-12.040602286616547,21.568959356042363
-12.298302286616547,21.568959356042363
-12.556002286616547,21.568959356042363
-12.813702286616547,21.568959356042363
-13.071402286616546,21.568959356042363
-13.329102286616546,21.826659356042363
-13.586802286616546,21.826659356042363
-13.844502286616546,21.826659356042363
-14.102202286616546,21.826659356042363
-14.359902286616546,21.826659356042363
-14.617602286616545,22.084359356042363
-14.875302286616545,22.084359356042363
-15.133002286616545,22.084359356042363
-15.390702286616545,22.084359356042363
-15.648402286616545,22.084359356042363
-15.906102286616544,22.342059356042363
-16.163802286616544,22.342059356042363
-16.421502286616544,22.342059356042363
-16.679202286616544,22.342059356042363
-16.936902286616544,22.342059356042363
-17.194602286616544,22.599759356042362
-17.452302286616543,22.599759356042362
-17.710002286616543,22.599759356042362
-17.96770228661655,22.599759356042362
-18.22540228661655,22.599759356042362
-18.48310228661655,22.599759356042362
-18.74080228661655,22.857459356042362
-18.99850228661655,22.857459356042362
-19.25620228661655,22.857459356042362
-19.51390228661655,22.857459356042362
-19.77160228661655,22.857459356042362
-20.02930228661655,23.115159356042362
-20.28700228661655,23.115159356042362
-20.54470228661655,23.115159356042362
-20.802402286616548,23.115159356042362
-21.060102286616548,23.115159356042362
-21.317802286616548,23.372859356042362
-21.575502286616548,23.372859356042362
-21.833202286616547,23.372859356042362
-22.090902286616547,23.372859356042362
-22.348602286616547,23.372859356042362
-22.606302286616547,23.63055935604236
-22.864002286616547,23.63055935604236
-23.121702286616546,23.63055935604236
-23.379402286616546,23.63055935604236
-23.637102286616546,23.63055935604236
-23.894802286616546,23.63055935604236
-24.152502286616546,23.88825935604236
-24.41020228661655,23.88825935604236
-24.66790228661655,23.88825935604236
-24.92560228661655,23.88825935604236
-25.18330228661655,23.88825935604236
-25.44100228661655,24.14595935604236
-25.698702286616548,24.14595935604236
-25.956402286616548,24.14595935604236
-26.214102286616548,24.14595935604236
-26.471802286616548,24.14595935604236
-26.729502286616547,24.40365935604236
-26.987202286616547,24.40365935604236
-27.244902286616547,24.40365935604236
-27.502602286616547,24.40365935604236
-27.760302286616547,24.40365935604236
-28.018002286616547,24.66135935604236
-28.27570228661655,24.66135935604236
-28.53340228661655,24.66135935604236
-28.79110228661655,24.66135935604236
-29.04880228661655,24.66135935604236
-29.30650228661655,24.66135935604236
-29.56420228661655,24.91905935604236
-29.82190228661655,24.91905935604236
-30.07960228661655,24.91905935604236
-30.33730228661655,24.91905935604236
-30.59500228661655,24.91905935604236
-30.852702286616548,25.17675935604236
-31.110402286616548,25.17675935604236
-31.368102286616548,25.17675935604236
-31.625802286616548,25.17675935604236
-31.883502286616547,25.17675935604236
-32.14120228661655,25.43445935604236
-32.39890228661655,25.43445935604236
-32.65660228661655,25.43445935604236
-32.91430228661655,25.43445935604236
-33.17200228661655,25.43445935604236
-33.429702286616546,25.43445935604236
-33.687402286616546,25.43445935604236
-33.945102286616546,25.43445935604236
-34.202802286616546,25.43445935604236
-34.460502286616546,25.43445935604236
-34.718202286616545,25.43445935604236
-34.975902286616545,25.43445935604236
-35.233602286616545,25.43445935604236
-35.491302286616545,25.43445935604236
-35.749002286616545,25.43445935604236
-36.006702286616544,25.43445935604236
-36.264402286616544,25.43445935604236
-36.52210228661655,25.43445935604236
-36.77980228661655,25.43445935604236
-37.03750228661655,25.43445935604236
-37.29520228661655,25.43445935604236
-37.55290228661655,25.43445935604236
-37.81060228661655,25.43445935604236
-38.06830228661655,25.43445935604236
-38.32600228661655,25.43445935604236
-38.58370228661655,25.43445935604236
-38.84140228661655,25.43445935604236
-39.09910228661655,25.43445935604236
-39.35680228661655,25.43445935604236
-39.61450228661655,25.43445935604236
-39.87220228661655,25.43445935604236
-40.12990228661655,25.43445935604236
-40.38760228661655,25.43445935604236
-40.64530228661655,25.43445935604236
-40.90300228661655,25.17675935604236
-41.16070228661655,25.17675935604236
-41.41840228661655,25.17675935604236
-41.676102286616555,25.17675935604236
-41.933802286616555,25.17675935604236
-42.191502286616554,24.91905935604236
-42.449202286616554,24.91905935604236
-42.706902286616554,24.66135935604236
-42.964602286616554,24.66135935604236
-43.222302286616554,24.40365935604236
-43.48000228661655,24.14595935604236
-43.73770228661655,23.88825935604236
-43.99540228661655,23.63055935604236
-44.25310228661655,23.372859356042362
-44.51080228661655,23.115159356042362
-44.76850228661655,22.857459356042362
-45.02620228661655,22.599759356042362
-45.28390228661655,22.342059356042363
-45.54160228661655,22.084359356042363
-45.79930228661655,21.826659356042363
-46.05700228661655,21.568959356042363
-46.31470228661655,21.311259356042363
-46.31470228661655,21.053559356042364
-46.31470228661655,20.795859356042364
-46.31470228661655,20.538159356042364
-46.31470228661655,20.280459356042364
-46.31470228661655,20.022759356042357
-46.31470228661655,19.765059356042357
-46.31470228661655,19.507359356042357
-46.31470228661655,19.249659356042358
-46.31470228661655,18.991959356042358
-46.57240228661655,18.734259356042358
-46.83010228661655,18.476559356042358
-47.08780228661655,18.21885935604236
-47.34550228661655,17.96115935604236
-47.34550228661655,17.70345935604236
-47.34550228661655,17.44575935604236
-47.34550228661655,17.18805935604236
-47.34550228661655,16.93035935604236
-47.34550228661655,16.67265935604236
-47.34550228661655,16.41495935604236
-47.34550228661655,16.15725935604236
-47.34550228661655,15.89955935604236
-47.34550228661655,15.64185935604236
-47.34550228661655,15.38415935604236
-47.34550228661655,15.12645935604236
-47.34550228661655,14.86875935604236
-47.34550228661655,14.611059356042361
-47.34550228661655,14.353359356042361
-47.34550228661655,14.095659356042361
-47.34550228661655,13.837959356042361
-47.34550228661655,13.580259356042362
-47.34550228661655,13.322559356042362
-47.34550228661655,13.064859356042362
-47.34550228661655,12.807159356042362
-47.34550228661655,12.549459356042362
-47.34550228661655,12.291759356042363
-47.34550228661655,12.034059356042363
-47.34550228661655,11.776359356042363
-47.34550228661655,11.518659356042356
-47.34550228661655,11.260959356042356
-47.34550228661655,11.003259356042356
-47.34550228661655,10.745559356042357
-47.34550228661655,10.487859356042357
-47.34550228661655,10.230159356042357
-47.34550228661655,9.972459356042357
-47.34550228661655,9.714759356042357
-47.34550228661655,9.457059356042357
-47.34550228661655,9.199359356042358
-47.34550228661655,8.941659356042358
-47.34550228661655,8.683959356042358
